Id,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
147,26.5,58.1,10.7,15.0,24.3,2.5,0.98,13.0,220,Good
688,44.1,95.4,52.5,85.7,27.2,8.2,2.2,4.1,547,Hazardous
3432,19.3,50.7,4.2,10.2,20.8,1.5,1.05,11.4,416,Good
1107,27.2,62.6,8.5,13.2,27.2,6.6,0.95,10.2,505,Good
848,26.3,52.6,22.2,25.4,18.7,4.6,0.93,10.6,326,Good
966,42.6,94.6,17.9,30.1,44.3,4.0,1.91,2.6,525,Hazardous
4727,32.9,49.7,42.5,40.5,21.1,13.9,1.7,5.7,374,Moderate
1492,30.1,88.2,66.2,70.9,25.0,14.4,1.37,6.4,512,Moderate
3953,24.4,65.5,2.5,9.2,19.2,6.1,1.12,11.5,393,Good
2203,41.3,82.5,51.7,59.3,29.5,8.0,1.61,5.3,479,Moderate
2713,24.8,73.6,10.8,13.4,22.1,3.7,1.16,10.4,450,Good
661,27.5,45.3,2.8,10.1,13.7,4.1,0.82,10.6,236,Good
1002,37.2,111.3,0.2,8.8,31.9,18.5,2.12,7.7,753,Poor
62,25.1,74.2,8.1,10.7,20.2,5.8,1.01,13.6,341,Good
284,34.3,48.9,18.1,27.7,29.2,5.4,1.65,5.6,304,Moderate
2224,19.3,41.7,15.2,21.3,21.5,7.6,0.85,13.2,255,Good
4706,35.6,103.8,74.5,93.3,31.8,23.6,2.04,20.8,757,Hazardous
1879,21.3,70.4,11.7,16.8,25.4,0.4,0.84,10.9,486,Good
3572,21.2,69.6,10.3,16.7,13.9,10.3,1.01,12.9,509,Good
4857,22.0,52.2,12.3,19.1,27.3,4.9,0.86,12.0,316,Good
1203,42.2,94.7,96.4,115.5,45.6,10.1,2.29,4.7,570,Poor
1990,23.5,43.0,14.6,19.0,23.1,1.7,1.14,12.7,297,Good
24,21.4,77.6,7.7,11.2,25.2,5.0,0.94,12.6,547,Good
4852,37.3,86.8,41.6,62.9,33.0,20.0,2.09,5.1,734,Hazardous
4102,39.2,84.3,80.5,107.9,32.5,24.6,2.37,4.8,450,Poor
4167,39.1,84.8,4.6,19.1,33.3,5.9,2.11,5.1,620,Poor
762,21.4,65.3,9.9,12.7,25.5,2.5,1.01,11.7,295,Good
875,38.2,82.1,8.4,26.5,24.6,7.4,2.6,5.2,696,Poor
4742,28.3,75.6,0.1,8.7,10.4,4.0,1.04,12.5,518,Good
938,36.2,77.1,35.3,43.9,20.4,14.4,1.38,5.6,599,Moderate
2687,32.4,64.3,58.1,74.1,14.2,9.7,1.41,5.5,489,Moderate
3600,25.4,74.2,40.6,46.1,19.7,9.9,1.32,6.1,459,Moderate
2394,27.3,62.8,2.4,5.1,14.2,2.7,1.02,10.6,538,Good
4567,33.0,56.9,17.9,20.6,33.1,7.0,1.84,5.6,606,Moderate
4980,38.6,80.8,52.5,73.9,38.4,27.2,2.16,4.2,707,Poor
4124,22.2,74.9,0.2,3.5,16.5,4.4,0.88,10.8,243,Good
4564,23.8,58.4,13.1,23.2,11.3,6.3,0.94,10.0,437,Good
385,34.7,87.7,44.8,46.0,35.8,11.9,2.11,4.5,473,Poor
3877,13.4,65.8,4.0,7.0,25.1,0.9,0.74,11.6,322,Good
4370,26.5,78.8,0.1,14.2,38.2,3.5,1.14,7.9,589,Moderate
4569,22.1,49.1,11.2,13.8,25.3,6.8,0.72,12.5,448,Good
536,31.0,66.8,8.7,16.8,25.0,22.1,1.4,5.9,798,Poor
2291,33.8,84.6,8.0,23.7,27.8,12.0,2.94,3.6,839,Hazardous
4665,25.1,51.5,5.2,14.8,27.3,8.4,1.7,8.8,551,Moderate
3874,41.2,93.0,24.2,44.3,33.9,12.6,2.09,5.3,732,Poor
936,26.5,60.1,12.1,18.9,9.9,4.4,0.92,10.2,205,Good
3737,22.9,71.8,2.8,10.5,21.4,3.0,1.04,11.6,520,Good
4728,29.3,68.3,3.0,8.1,10.8,5.2,1.09,10.5,336,Good
2360,29.5,60.8,9.6,25.0,28.5,5.9,1.58,12.1,386,Moderate
3507,27.6,89.6,14.9,33.8,24.3,8.7,1.53,6.3,582,Moderate
201,22.0,71.9,6.8,9.7,24.7,7.3,1.06,10.5,542,Good
3208,27.4,63.2,24.9,35.3,30.7,8.8,1.5,5.6,631,Moderate
1332,31.0,42.0,8.4,12.3,15.1,7.3,0.88,11.8,594,Good
3016,27.4,81.5,18.9,30.4,22.6,12.8,1.55,5.1,341,Moderate
3502,29.7,61.8,1.6,5.1,15.1,5.9,0.99,11.7,336,Good
2708,38.0,70.0,108.8,132.1,23.3,21.9,2.28,8.1,616,Poor
4021,29.3,44.4,1.4,5.7,14.4,2.3,0.98,10.1,284,Good
1854,29.4,72.7,24.7,28.4,12.0,2.9,1.16,12.1,204,Good
4469,40.3,110.3,21.7,36.2,43.1,23.4,2.3,5.8,746,Hazardous
2872,28.3,59.6,26.3,36.6,17.7,9.4,1.45,6.0,278,Moderate
3030,23.4,50.1,17.0,23.4,28.5,10.6,0.89,10.2,200,Good
1205,40.0,84.4,47.0,59.3,22.4,3.1,1.51,6.0,453,Moderate
1645,33.6,79.4,18.1,32.1,31.7,15.3,1.86,6.1,691,Poor
3417,36.7,82.4,9.6,18.8,27.3,23.2,1.7,4.3,598,Poor
3476,39.6,87.7,2.8,12.5,28.9,2.8,2.05,3.8,692,Poor
2861,27.5,72.4,18.8,32.6,40.4,19.1,1.95,9.7,392,Poor
1792,34.2,61.2,8.9,19.0,24.6,12.6,1.41,5.1,553,Moderate
3797,24.9,64.5,14.8,20.2,13.2,6.4,1.11,11.5,609,Good
3368,37.5,58.7,5.6,22.7,22.0,9.2,1.56,9.6,467,Moderate
3367,24.5,41.7,24.9,29.5,20.3,5.6,0.99,12.4,285,Good
3533,29.5,83.3,4.7,22.7,35.9,14.7,2.97,5.2,631,Poor
3449,30.4,67.5,16.5,21.0,43.4,15.4,1.97,9.6,502,Poor
603,23.7,55.9,27.7,37.2,16.2,2.1,1.03,12.1,307,Good
3056,27.7,81.8,1.1,8.9,26.5,20.1,1.33,5.2,317,Moderate
4531,26.3,71.6,11.6,19.8,16.7,5.3,1.05,10.7,504,Good
126,18.9,51.4,7.2,17.2,18.5,5.8,1.44,5.7,321,Moderate
3876,29.8,85.5,6.2,15.4,34.0,4.5,1.34,11.3,405,Moderate
2935,30.8,53.5,9.2,15.4,27.5,7.9,1.04,10.8,220,Good
3531,38.2,110.1,0.1,12.5,41.7,15.8,1.98,6.2,709,Poor
2730,18.5,71.0,13.2,20.4,19.4,5.2,0.89,12.0,550,Good
827,25.4,76.7,10.3,19.4,22.7,10.5,1.19,7.8,609,Moderate
1639,40.1,62.1,47.7,67.7,31.6,-4.1,2.54,4.9,570,Poor
984,34.8,71.8,43.9,67.2,42.7,25.6,2.39,14.3,501,Poor
3281,26.7,62.1,12.7,16.7,15.8,3.8,1.04,13.6,276,Good
4971,21.8,60.7,0.0,4.6,22.3,3.9,1.04,12.2,333,Good
2188,26.4,76.1,36.5,40.9,31.7,15.2,2.09,6.8,472,Poor
4612,36.5,89.2,40.9,61.0,25.0,1.8,1.85,3.5,687,Poor
2443,25.5,59.8,7.7,13.1,16.4,2.6,1.05,13.0,244,Good
362,27.3,75.8,51.0,59.3,23.5,7.9,1.77,5.2,542,Moderate
2349,35.6,70.9,18.5,44.0,43.3,12.5,1.71,5.0,484,Poor
345,30.6,83.3,60.1,74.4,30.7,13.3,1.64,6.9,452,Moderate
814,34.2,97.3,15.2,26.6,30.9,11.0,1.74,7.1,681,Poor
3205,27.8,56.8,2.5,9.5,12.5,7.0,1.04,12.1,258,Good
4160,17.4,45.8,26.6,33.0,22.0,7.3,0.97,10.8,451,Good
4795,29.8,56.7,6.8,14.0,23.0,4.5,1.1,11.4,567,Good
3325,50.3,97.4,17.5,38.7,46.5,32.9,2.49,4.8,588,Hazardous
4106,25.4,74.3,6.0,7.1,19.9,4.2,1.09,10.8,483,Good
2116,34.9,86.4,9.2,28.0,36.9,9.0,2.08,7.1,728,Poor
1834,29.1,68.1,0.7,5.2,23.4,3.9,0.84,12.6,353,Good
793,25.9,55.8,21.4,29.3,23.4,9.6,1.17,5.7,612,Moderate
4946,23.3,52.6,9.4,17.5,21.0,12.1,1.41,10.8,498,Moderate
2674,23.3,57.5,90.3,114.3,27.7,26.6,2.15,5.1,494,Poor
94,32.6,58.9,30.8,38.8,30.9,17.5,1.85,4.9,448,Poor
3756,31.6,59.5,9.4,14.6,29.8,10.6,1.31,6.3,344,Moderate
2891,39.3,104.7,1.1,14.1,38.6,15.6,2.74,4.2,634,Hazardous
2371,51.3,58.0,31.2,48.3,34.3,11.5,3.32,2.6,538,Hazardous
4149,22.3,59.6,17.9,23.5,27.9,5.8,1.01,10.0,359,Good
4432,31.4,78.3,8.2,14.1,23.5,5.6,0.87,11.2,225,Good
3228,33.2,92.5,20.0,35.6,37.4,6.9,1.62,4.1,655,Poor
2853,26.5,54.9,0.9,3.5,12.6,6.1,1.01,14.5,368,Good
2912,29.4,72.5,12.0,15.1,26.6,9.9,1.47,8.5,487,Moderate
1865,21.1,49.5,4.3,9.4,15.2,0.6,1.1,14.4,314,Good
1857,18.5,54.0,5.2,7.7,22.7,3.9,0.86,14.1,415,Good
2645,29.9,86.3,8.3,19.9,21.0,7.9,1.44,9.1,487,Moderate
2243,23.5,50.8,5.5,10.7,26.4,4.1,0.8,11.3,383,Good
2336,39.4,71.0,0.6,10.8,24.7,16.2,1.25,5.0,441,Moderate
950,22.9,78.0,15.2,18.3,16.9,2.3,1.17,14.1,263,Good
3068,33.0,90.1,35.3,49.5,31.2,7.4,1.6,6.2,358,Moderate
1120,26.3,70.5,5.7,18.9,31.5,11.7,1.24,5.4,645,Moderate
2597,26.8,60.7,28.9,33.8,26.2,3.6,0.93,11.9,411,Good
2204,30.7,64.8,53.2,65.6,34.6,19.9,1.91,3.8,391,Poor
419,20.5,71.3,4.6,9.7,19.5,7.4,1.07,11.4,298,Good
922,28.2,75.8,164.9,168.7,22.9,15.4,1.53,5.5,346,Moderate
1254,21.4,57.5,12.9,18.0,20.6,5.7,1.23,18.1,233,Good
477,22.1,75.2,3.2,8.8,14.8,3.6,1.03,15.2,424,Good
2035,29.1,77.1,61.8,76.5,28.5,8.4,1.71,5.7,591,Moderate
1202,27.2,60.6,16.5,23.5,30.5,9.0,1.69,6.6,382,Moderate
2626,32.7,71.4,82.8,91.2,34.2,24.8,2.28,5.1,599,Poor
4818,29.2,74.5,19.6,32.3,29.3,7.9,1.46,11.8,629,Moderate
1970,42.3,96.6,4.3,16.1,37.7,3.2,2.44,3.4,421,Poor
3110,29.9,82.5,12.0,25.6,37.5,11.2,1.63,3.8,597,Poor
4018,32.9,110.4,20.8,40.4,32.0,25.8,2.5,5.0,775,Hazardous
2151,24.4,77.2,12.4,17.7,17.8,6.2,0.94,14.7,330,Good
3687,29.2,77.9,12.9,21.4,24.7,12.6,1.39,6.4,640,Moderate
1997,27.4,78.0,5.0,21.9,33.8,16.5,1.57,5.6,468,Moderate
4033,28.0,76.6,24.8,35.9,28.1,13.4,1.53,7.4,440,Moderate
3054,23.1,100.8,7.4,30.0,28.5,16.3,1.8,7.2,711,Poor
1248,18.2,42.5,0.1,7.1,26.1,3.8,0.97,11.6,312,Good
2192,51.1,70.0,2.2,3.8,39.8,20.1,2.65,4.2,684,Hazardous
2712,22.6,54.6,20.7,25.1,14.1,4.0,1.04,16.1,429,Good
992,25.0,50.9,4.9,11.4,23.4,2.8,1.1,13.7,196,Good
2190,39.3,63.5,135.7,148.8,28.1,16.1,2.05,3.9,714,Poor
3762,30.2,87.8,3.4,15.9,36.0,14.2,1.47,7.3,399,Moderate
3597,30.0,87.2,45.1,57.2,35.0,16.3,1.82,4.1,719,Poor
1318,29.1,63.6,12.3,21.1,32.0,5.1,1.53,7.4,542,Moderate
1863,38.0,78.8,63.0,65.2,30.9,19.4,2.19,3.0,571,Hazardous
2343,36.5,86.5,19.9,32.8,33.3,12.4,2.14,4.0,623,Poor
2449,18.8,77.7,11.0,15.8,20.0,5.6,1.09,11.2,409,Good
2136,26.7,70.2,51.1,56.7,32.8,5.4,1.42,6.3,592,Moderate
1065,36.4,94.9,7.2,32.0,30.4,5.8,1.92,5.9,565,Poor
4960,36.5,90.3,5.1,31.6,27.9,10.5,2.12,5.1,630,Poor
2621,30.2,91.2,6.4,13.6,25.8,10.8,1.54,7.3,685,Moderate
77,33.7,91.2,17.2,29.0,25.1,12.0,1.43,6.3,505,Moderate
2898,29.7,53.0,18.0,30.5,27.8,8.6,1.36,5.1,488,Moderate
1314,32.6,77.3,12.9,33.1,38.9,8.3,1.86,4.3,529,Poor
4372,24.1,72.6,27.7,36.5,35.3,6.5,1.95,8.4,493,Moderate
872,24.9,64.4,10.9,15.2,14.0,4.4,1.12,10.5,354,Good
3850,35.0,71.5,10.2,18.8,28.7,11.4,1.46,5.4,443,Moderate
4787,40.6,60.7,23.8,44.5,23.0,5.4,2.03,5.9,500,Poor
2965,31.1,80.7,14.2,24.3,15.0,11.9,1.46,6.3,481,Moderate
3391,30.4,91.7,8.3,19.2,36.2,18.8,2.25,3.4,417,Poor
2560,34.5,80.8,10.6,18.6,32.1,18.4,2.37,6.4,763,Poor
4896,21.9,68.0,32.0,37.2,25.5,1.8,1.14,12.3,211,Good
2635,42.2,123.0,42.1,79.4,42.9,27.3,1.82,3.1,867,Hazardous
3530,33.3,70.1,55.1,72.7,40.5,30.7,2.12,4.9,612,Hazardous
375,31.5,89.3,5.7,16.1,19.6,2.9,1.59,7.5,424,Moderate
1908,22.8,55.8,0.4,6.4,26.4,3.7,0.97,17.0,226,Good
4332,27.0,84.3,18.2,25.4,15.5,10.9,1.08,5.5,431,Moderate
4379,32.1,54.6,3.8,13.6,28.1,20.3,1.54,5.2,701,Moderate
4027,28.6,50.6,43.7,48.8,15.7,7.2,1.14,11.8,531,Good
1604,28.0,80.7,62.2,68.9,29.0,15.3,1.61,5.1,336,Moderate
1118,31.8,106.5,18.7,34.3,32.8,19.2,2.79,4.1,670,Hazardous
3677,42.6,76.7,62.8,88.3,37.2,12.8,2.56,5.3,718,Hazardous
3490,26.3,67.0,6.1,12.5,16.3,6.0,1.04,18.0,559,Good
4864,22.5,67.5,4.9,8.1,24.6,3.6,0.97,14.2,471,Good
2958,26.6,40.2,3.8,5.8,14.9,1.3,0.88,10.1,341,Good
1994,20.5,56.2,3.8,10.4,12.3,3.1,0.98,14.5,459,Good
4955,24.2,59.3,5.4,7.7,28.5,4.2,0.99,12.2,569,Good
4355,21.0,48.0,10.5,14.3,22.3,6.9,1.08,13.5,555,Good
2376,27.7,99.4,17.8,29.9,37.5,9.9,1.74,5.4,588,Poor
1342,38.1,65.7,16.6,34.5,23.9,5.8,1.97,5.5,607,Poor
320,30.5,81.0,44.5,60.7,33.6,11.2,1.5,6.8,564,Moderate
1619,31.6,81.1,18.7,30.0,31.6,12.3,1.45,5.5,664,Moderate
3713,31.0,73.1,23.4,32.4,31.7,12.9,1.57,6.1,464,Moderate
2060,27.6,73.0,9.8,18.7,29.8,19.9,1.62,4.6,705,Poor
2219,21.9,74.0,14.4,19.4,17.5,4.3,1.07,10.1,483,Good
1673,32.4,70.4,75.2,91.5,44.8,25.7,2.06,13.7,771,Hazardous
260,24.7,55.9,18.5,23.2,18.6,2.7,0.94,10.5,365,Good
4417,33.2,80.5,11.1,24.4,32.0,15.3,1.69,4.9,535,Poor
2039,39.8,84.9,33.8,51.8,29.2,15.9,1.92,7.6,559,Poor
901,20.0,78.2,1.8,5.5,13.9,7.8,1.03,11.1,560,Good
3744,30.4,63.8,12.2,22.1,31.3,15.5,1.7,5.0,389,Moderate
2026,21.4,62.6,5.3,10.8,14.3,3.5,0.93,14.7,391,Good
1917,39.5,82.8,68.1,80.4,33.8,23.0,2.75,5.7,679,Poor
1828,29.4,49.7,41.2,51.6,26.5,10.4,1.47,6.9,622,Moderate
1573,35.9,66.6,27.1,49.5,36.3,15.9,1.91,5.3,426,Poor
4394,24.7,38.8,16.9,24.5,16.6,3.4,1.06,11.2,485,Good
4208,22.0,58.7,1.2,14.2,23.8,3.5,1.05,12.5,390,Good
224,25.5,59.6,5.6,12.0,11.6,7.6,1.01,12.4,582,Good
723,33.0,60.4,20.1,29.9,31.9,7.6,1.32,5.7,335,Moderate
4485,40.0,52.7,1.0,12.1,34.3,5.3,1.25,6.2,355,Moderate
1141,26.6,74.9,9.6,13.4,21.3,9.3,1.13,10.5,327,Good
2762,19.4,62.0,13.7,20.1,15.0,5.5,1.11,13.6,475,Good
846,37.1,100.9,3.5,19.9,46.0,18.4,2.08,6.6,473,Poor
2551,33.8,86.2,0.4,12.2,31.1,3.2,2.06,3.7,618,Poor
2928,29.3,39.1,1.6,8.9,17.7,2.7,1.1,15.9,530,Good
117,26.8,64.3,10.7,15.9,26.5,3.8,1.3,12.8,451,Good
645,35.2,67.4,32.5,44.7,28.7,7.7,2.64,3.7,654,Poor
3,30.7,102.0,7.9,26.1,41.6,26.1,2.31,4.8,765,Hazardous
4170,28.8,40.1,12.0,17.6,25.9,7.2,1.06,13.3,390,Good
467,24.2,56.3,9.6,16.3,15.3,5.0,1.04,12.9,387,Good
5,49.6,87.5,81.9,87.0,40.4,18.4,2.14,2.9,631,Hazardous
919,24.5,65.2,8.3,14.3,15.0,5.4,1.0,11.2,368,Good
2595,19.7,77.9,1.7,10.5,16.9,5.1,0.68,13.5,538,Good
1063,35.8,65.9,58.2,83.7,40.2,13.8,2.09,4.1,413,Poor
2590,24.4,48.1,21.9,29.7,11.1,12.7,0.97,10.6,572,Good
242,28.7,78.9,26.8,38.0,36.2,6.2,1.69,5.4,484,Moderate
1160,24.4,56.1,9.8,15.5,15.5,4.9,0.98,10.3,524,Good
2870,26.3,64.8,14.9,22.0,26.2,7.4,1.02,12.5,237,Good
3735,28.3,77.3,13.0,21.6,33.2,9.3,1.77,7.5,542,Moderate
2397,34.5,72.1,25.0,38.3,22.8,18.3,1.43,6.3,577,Moderate
3517,24.0,62.2,4.4,5.9,28.8,7.6,1.07,12.3,528,Good
3421,31.9,77.1,7.3,16.9,25.4,11.3,1.56,6.3,471,Moderate
2563,27.0,46.5,8.3,14.0,20.7,5.5,1.02,15.4,496,Good
1605,30.5,57.3,8.7,14.8,26.1,4.1,0.87,10.2,521,Good
4828,35.4,108.9,49.7,71.8,48.3,18.6,2.53,4.8,712,Hazardous
2324,25.8,77.8,3.3,9.3,19.5,6.3,1.27,13.3,343,Good
2709,34.9,59.2,31.4,41.2,25.3,16.4,1.55,7.2,570,Moderate
4398,35.0,80.2,11.9,24.4,30.4,14.1,1.71,4.5,617,Poor
1312,30.8,55.6,15.0,22.3,22.0,15.9,1.64,6.1,451,Moderate
3448,40.6,51.7,18.8,31.5,30.4,9.5,2.15,3.4,738,Poor
3812,23.6,45.6,2.5,8.8,22.3,5.0,0.81,11.9,463,Good
4655,30.9,76.7,12.4,16.2,13.7,6.9,0.73,11.2,579,Good
2362,31.7,67.7,7.0,11.0,26.8,7.0,1.18,10.4,530,Good
1975,27.7,78.7,1.1,20.5,28.2,9.8,1.53,5.5,449,Moderate
3514,27.5,78.9,30.2,34.1,15.3,3.0,0.98,11.1,472,Good
1761,34.4,87.9,216.9,240.0,50.7,15.3,2.53,4.3,578,Hazardous
2739,32.8,62.4,24.0,42.7,32.9,25.0,2.29,6.2,415,Poor
4844,19.7,41.0,3.1,5.5,14.3,1.3,1.08,10.3,509,Good
2472,40.1,88.5,1.3,13.3,35.7,18.2,2.2,6.6,453,Poor
4007,43.3,62.4,23.3,47.6,39.7,10.8,2.98,2.8,586,Hazardous
1493,35.1,81.5,1.7,10.9,29.1,11.0,1.48,11.5,337,Moderate
4206,33.4,86.5,169.2,194.7,48.7,4.6,2.36,6.5,737,Poor
2158,25.0,67.9,37.7,41.8,28.7,3.5,1.59,5.1,477,Moderate
1169,28.9,80.8,3.6,13.5,33.8,10.5,1.28,8.3,438,Moderate
4516,19.1,46.7,3.8,7.0,20.0,6.6,0.88,11.1,395,Good
232,18.5,57.3,7.7,11.1,22.8,4.7,1.1,10.2,600,Good
66,37.1,70.6,9.6,28.2,33.2,5.2,2.49,3.7,711,Poor
1603,24.4,67.7,0.3,4.3,17.0,6.9,0.93,13.3,370,Good
3283,23.8,88.2,4.5,18.4,30.8,18.0,1.94,3.4,409,Poor
3596,26.3,65.7,1.3,5.5,18.3,5.9,0.85,13.0,529,Good
125,26.4,70.6,18.8,25.0,26.9,6.3,1.0,16.1,500,Good
1296,25.7,69.3,64.5,78.8,26.5,10.3,1.87,12.2,579,Poor
1976,34.4,86.3,28.4,50.6,34.5,42.3,2.28,3.2,685,Hazardous
4517,34.9,66.8,8.4,20.7,32.8,11.8,1.21,8.2,623,Moderate
4481,32.1,89.0,1.0,18.5,32.4,9.8,1.95,6.8,545,Poor
2075,23.1,43.9,5.9,8.1,20.4,5.4,1.06,11.1,564,Good
3086,29.9,84.5,11.5,24.0,22.2,7.7,1.69,5.1,424,Moderate
4345,19.9,76.5,16.2,23.2,19.9,8.0,0.88,10.1,330,Good
3345,52.7,61.7,3.1,17.3,53.0,14.2,2.29,5.1,731,Hazardous
4464,55.9,87.8,33.9,52.7,28.6,17.5,2.51,2.9,834,Hazardous
2797,26.6,64.1,3.0,11.3,26.8,3.7,0.95,11.1,550,Good
918,26.7,60.0,7.1,11.0,20.2,5.9,1.01,10.8,349,Good
1646,52.3,84.7,21.2,36.4,26.8,15.6,2.27,2.7,647,Hazardous
364,26.2,36.9,4.4,10.8,26.0,3.2,1.0,21.8,221,Good
3287,31.5,67.6,33.4,46.2,22.8,0.7,2.07,5.4,446,Moderate
2125,38.0,78.8,1.3,9.0,23.8,0.8,2.54,5.3,755,Poor
4123,33.8,53.7,11.2,30.1,25.8,10.6,1.23,5.3,640,Moderate
525,33.2,60.0,54.5,65.5,20.2,7.9,1.42,9.0,418,Moderate
55,32.3,76.8,19.1,38.4,23.9,12.6,1.69,6.2,674,Moderate
638,24.2,41.3,1.1,6.0,12.3,7.8,1.16,10.4,601,Good
302,27.2,46.0,4.5,8.3,24.2,6.1,1.06,12.5,545,Good
2766,24.6,84.2,8.3,22.1,36.4,11.7,1.36,7.9,329,Moderate
1276,28.5,49.4,1.0,5.9,16.6,5.6,0.93,10.6,328,Good
2055,18.9,43.7,3.3,12.7,25.7,5.8,1.78,5.4,432,Moderate
3644,24.0,57.3,0.0,4.7,28.2,5.7,0.89,10.9,442,Good
4143,22.4,73.0,12.2,15.0,26.6,3.6,0.97,12.9,266,Good
2878,27.7,86.1,83.3,93.5,25.3,6.8,1.71,7.4,594,Moderate
4202,24.4,71.5,12.0,19.0,20.3,3.0,0.91,13.0,473,Good
2286,25.1,78.5,39.9,54.2,37.5,19.8,2.2,3.4,463,Poor
2261,32.5,79.2,2.8,15.5,24.4,9.0,1.57,5.0,479,Moderate
2296,40.0,83.4,5.0,25.6,45.0,14.5,2.4,4.7,927,Hazardous
1753,22.5,48.6,0.8,6.2,12.9,8.0,1.02,10.5,354,Good
1968,24.6,84.2,5.2,19.2,22.5,9.0,1.48,7.3,623,Moderate
4351,31.7,72.4,49.3,57.3,28.1,5.2,1.31,6.6,373,Moderate
3117,34.9,51.8,31.4,40.1,19.6,12.0,1.46,6.0,634,Moderate
2393,22.9,86.5,1.4,6.6,25.5,10.1,1.45,5.1,458,Moderate
523,21.7,51.6,7.1,9.7,21.9,2.7,0.96,10.2,247,Good
3900,43.8,106.8,4.6,19.2,32.8,21.2,2.34,4.1,425,Poor
3122,27.3,43.5,36.1,38.6,21.8,7.2,1.06,19.7,479,Good
4156,37.2,69.3,120.7,129.3,43.4,12.5,1.93,9.0,529,Poor
1969,29.7,69.0,18.0,26.3,28.9,9.8,1.58,5.4,674,Moderate
671,32.5,53.4,45.9,52.7,27.2,10.8,1.21,7.5,513,Moderate
4188,44.4,73.7,48.6,59.1,43.7,23.9,3.15,6.3,841,Hazardous
666,17.0,78.5,19.2,23.3,14.8,0.6,1.07,13.0,501,Good
4338,26.2,60.3,19.1,22.0,15.0,5.1,0.84,13.5,466,Good
1887,24.7,72.4,6.1,15.2,24.9,3.1,0.94,13.7,221,Good
3266,26.8,76.2,48.1,54.3,24.5,4.6,1.58,7.5,451,Moderate
280,43.2,98.2,6.1,32.9,42.3,19.8,2.26,4.1,797,Hazardous
1719,32.9,66.0,7.6,11.9,22.8,11.4,1.67,6.9,686,Moderate
2947,33.8,68.1,5.4,13.6,30.6,12.1,1.88,6.8,575,Moderate
899,27.5,64.2,0.4,7.4,14.0,1.9,1.02,14.0,201,Good
4850,35.6,71.9,10.3,27.3,22.6,10.4,1.66,4.4,555,Poor
760,28.9,62.4,4.8,10.7,17.7,4.3,0.86,12.1,296,Good
1906,40.6,85.2,31.6,44.8,30.5,19.0,2.66,4.5,554,Poor
4042,41.2,80.2,10.8,34.5,25.7,11.4,2.08,3.7,714,Poor
3823,35.6,75.3,48.1,63.6,43.7,29.2,3.03,2.9,587,Hazardous
4138,28.7,84.0,79.8,86.5,24.0,6.7,1.2,9.6,423,Moderate
3818,27.7,70.0,28.1,31.1,23.0,7.5,0.98,10.0,538,Good
4300,29.3,92.0,18.4,42.3,32.0,26.4,3.1,3.9,515,Hazardous
2593,35.6,95.8,41.4,62.5,27.7,14.8,2.2,5.8,423,Poor
4164,33.8,66.1,55.5,79.2,35.2,18.6,2.06,4.5,636,Poor
3031,31.2,64.1,28.1,36.6,22.8,13.4,1.64,6.9,634,Moderate
3579,41.7,64.8,2.3,11.2,22.4,7.6,1.22,6.6,452,Moderate
2832,26.0,74.8,12.8,16.3,12.3,8.5,1.02,10.9,345,Good
3472,40.9,62.4,19.0,36.7,36.1,20.9,2.3,8.1,518,Poor
137,25.4,47.1,10.1,13.7,29.1,4.7,0.97,10.3,578,Good
2180,32.4,76.9,6.5,12.3,25.3,10.5,1.66,5.1,397,Moderate
2128,29.4,44.4,11.1,18.8,19.1,6.2,0.99,13.4,304,Good
3177,28.4,38.8,1.8,8.4,10.5,5.6,0.99,12.5,560,Good
4367,24.0,45.3,20.8,25.7,12.9,3.6,0.77,13.4,346,Good
4261,23.6,69.5,2.6,7.0,19.5,6.3,1.12,14.7,512,Good
4344,26.6,68.5,10.4,16.2,25.7,2.2,0.85,10.9,231,Good
1331,34.4,71.7,44.0,54.6,30.6,25.9,2.41,3.4,595,Poor
2017,20.2,54.9,10.9,16.6,12.1,7.8,1.14,10.2,534,Good
2482,26.2,55.8,16.3,21.6,23.5,6.1,1.08,11.0,535,Good
1358,34.9,96.2,48.5,66.5,29.0,15.2,2.4,6.0,569,Poor
1329,30.1,80.9,4.6,15.3,29.6,9.6,1.71,5.2,332,Moderate
2150,31.1,89.1,22.8,28.2,17.7,10.5,1.71,6.8,680,Moderate
2122,23.4,65.6,8.9,10.0,27.0,6.3,1.03,10.5,322,Good
3981,25.3,40.1,0.6,4.5,23.8,6.5,1.09,12.3,444,Good
1252,23.6,51.9,11.0,13.6,27.9,4.3,1.2,12.1,474,Good
3278,37.8,79.1,63.0,85.1,52.6,20.1,2.6,6.5,778,Hazardous
3374,34.0,88.6,22.3,35.3,20.3,10.0,1.53,5.7,333,Moderate
2814,38.4,66.0,73.2,85.4,40.9,17.1,1.96,3.6,694,Poor
1848,21.3,75.7,28.7,33.5,14.8,3.2,1.1,11.4,243,Good
3037,22.3,65.7,1.0,5.7,26.8,3.5,0.91,13.3,282,Good
388,36.0,75.3,43.4,59.5,35.1,22.1,1.97,3.6,468,Poor
235,39.0,76.1,9.4,22.0,37.0,14.4,2.45,6.2,533,Hazardous
1077,38.0,98.9,82.4,94.3,37.9,13.1,2.42,6.0,791,Poor
